,Date,State,Confirmed,Deceased,Recovered,State_Name
3156,28-Apr-20,UP,67,3,63,Uttar Pradesh
3157,28-Apr-20,UT,3,0,0,Uttarakhand
3158,28-Apr-20,WB,48,2,4,West Bengal
3159,28-Mar-20,AN,3,0,0,Andaman and Nicobar Islands
3160,28-Mar-20,AP,6,0,0,Andhra Pradesh
3161,28-Mar-20,AR,0,0,0,Arunachal Pradesh
3162,28-Mar-20,AS,0,0,0,Assam
3163,28-Mar-20,BR,2,0,0,Bihar
3164,28-Mar-20,CH,0,0,0,Chandigarh
3165,28-Mar-20,CT,1,0,0,Chhattisgarh
3166,28-Mar-20,DD,0,0,0,Daman and Diu
3167,28-Mar-20,DL,9,0,0,Delhi
3168,28-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
3169,28-Mar-20,GA,0,0,0,Goa
3170,28-Mar-20,GJ,8,1,0,Gujarat
3171,28-Mar-20,HP,0,0,1,Himachal Pradesh
3172,28-Mar-20,HR,2,0,0,Haryana
3173,28-Mar-20,JH,0,0,0,Jharkhand
3174,28-Mar-20,JK,13,0,0,Jammu and Kashmir
3175,28-Mar-20,KA,17,0,0,Karnataka
3176,28-Mar-20,KL,6,1,1,Kerala
3177,28-Mar-20,LA,0,0,0,Ladakh
3178,28-Mar-20,LD,0,0,0,Lakshadweep
3179,28-Mar-20,MH,30,2,6,Maharashtra
3180,28-Mar-20,ML,0,0,0,Meghalaya
3181,28-Mar-20,MN,0,0,0,Manipur
3182,28-Mar-20,MP,10,0,0,Madhya Pradesh
3183,28-Mar-20,MZ,0,0,0,Mizoram
3184,28-Mar-20,NL,0,0,0,Nagaland
3185,28-Mar-20,OR,0,0,0,Odisha
3186,28-Mar-20,PB,0,0,0,Punjab
3187,28-Mar-20,PY,0,0,0,Puducherry
3188,28-Mar-20,RJ,4,0,0,Rajasthan
3189,28-Mar-20,SK,0,0,0,Sikkim
3190,28-Mar-20,TG,8,1,0,Telangana
3191,28-Mar-20,TN,4,0,0,Tamil Nadu
3192,28-Mar-20,TR,0,0,0,Tripura
3193,28-Mar-20,TT,143,5,9,Total
3194,28-Mar-20,UN,0,0,0,State Unassigned
3195,28-Mar-20,UP,16,0,0,Uttar Pradesh
3196,28-Mar-20,UT,1,0,1,Uttarakhand
3197,28-Mar-20,WB,3,0,0,West Bengal
3198,28-May-20,AN,0,0,0,Andaman and Nicobar Islands
3199,28-May-20,AP,128,1,68,Andhra Pradesh
3200,28-May-20,AR,1,0,0,Arunachal Pradesh
3201,28-May-20,AS,97,0,16,Assam
3202,28-May-20,BR,149,0,132,Bihar
3203,28-May-20,CH,10,0,2,Chandigarh
3204,28-May-20,CT,34,0,0,Chhattisgarh
3205,28-May-20,DD,0,0,0,Daman and Diu
3206,28-May-20,DL,1024,13,231,Delhi
3207,28-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
3208,28-May-20,GA,1,0,1,Goa
3209,28-May-20,GJ,367,22,454,Gujarat
3210,28-May-20,HP,8,0,7,Himachal Pradesh
3211,28-May-20,HR,123,1,43,Haryana
3212,28-May-20,JH,6,0,0,Jharkhand
3213,28-May-20,JK,115,1,5,Jammu and Kashmir
3214,28-May-20,KA,115,0,53,Karnataka
3215,28-May-20,KL,85,1,3,Kerala
3216,28-May-20,LA,20,0,0,Ladakh
3217,28-May-20,LD,0,0,0,Lakshadweep
3218,28-May-20,MH,2598,85,698,Maharashtra
3219,28-May-20,ML,1,0,0,Meghalaya
3220,28-May-20,MN,11,0,0,Manipur
3221,28-May-20,MP,192,8,123,Madhya Pradesh
3222,28-May-20,MZ,0,0,0,Mizoram
3223,28-May-20,NL,9,0,0,Nagaland
3224,28-May-20,OR,67,0,75,Odisha
3225,28-May-20,PB,19,0,28,Punjab
3226,28-May-20,PY,4,0,0,Puducherry
3227,28-May-20,RJ,251,7,253,Rajasthan
3228,28-May-20,SK,0,0,0,Sikkim
3229,28-May-20,TG,117,4,24,Telangana
3230,28-May-20,TN,827,12,639,Tamil Nadu
3231,28-May-20,TR,2,0,2,Tripura
3232,28-May-20,TT,7254,176,3171,Total
3233,28-May-20,UN,319,0,0,State Unassigned
3234,28-May-20,UP,179,15,224,Uttar Pradesh
3235,28-May-20,UT,31,0,0,Uttarakhand
3236,28-May-20,WB,344,6,90,West Bengal
3237,29-Apr-20,AN,0,0,0,Andaman and Nicobar Islands
3238,29-Apr-20,AP,73,0,29,Andhra Pradesh
3239,29-Apr-20,AR,0,0,0,Arunachal Pradesh
3240,29-Apr-20,AS,0,0,2,Assam
3241,29-Apr-20,BR,37,0,0,Bihar
3242,29-Apr-20,CH,12,0,0,Chandigarh
3243,29-Apr-20,CT,0,0,0,Chhattisgarh
3244,29-Apr-20,DD,0,0,0,Daman and Diu
3245,29-Apr-20,DL,125,2,14,Delhi
3246,29-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
3247,29-Apr-20,GA,0,0,0,Goa
3248,29-Apr-20,GJ,308,16,93,Gujarat
3249,29-Apr-20,HP,0,0,0,Himachal Pradesh
3250,29-Apr-20,HR,3,0,1,Haryana
3251,29-Apr-20,JH,2,0,0,Jharkhand
3252,29-Apr-20,JK,16,0,16,Jammu and Kashmir
3253,29-Apr-20,KA,12,1,9,Karnataka
3254,29-Apr-20,KL,10,0,10,Kerala
3255,29-Apr-20,LA,0,0,1,Ladakh
3256,29-Apr-20,LD,0,0,0,Lakshadweep
3257,29-Apr-20,MH,597,32,205,Maharashtra
3258,29-Apr-20,ML,0,0,0,Meghalaya
3259,29-Apr-20,MN,0,0,0,Manipur
3260,29-Apr-20,MP,173,10,88,Madhya Pradesh
3261,29-Apr-20,MZ,0,0,0,Mizoram
3262,29-Apr-20,NL,0,0,0,Nagaland
3263,29-Apr-20,OR,7,0,1,Odisha
3264,29-Apr-20,PB,33,0,0,Punjab
3265,29-Apr-20,PY,0,0,0,Puducherry
3266,29-Apr-20,RJ,76,3,44,Rajasthan
3267,29-Apr-20,SK,0,0,0,Sikkim
3268,29-Apr-20,TG,7,0,35,Telangana
3269,29-Apr-20,TN,104,2,82,Tamil Nadu
3270,29-Apr-20,TR,0,0,0,Tripura
3271,29-Apr-20,TT,1705,71,690,Total
3272,29-Apr-20,UN,0,0,0,State Unassigned
3273,29-Apr-20,UP,81,5,48,Uttar Pradesh
3274,29-Apr-20,UT,1,0,2,Uttarakhand
3275,29-Apr-20,WB,28,0,10,West Bengal
3276,29-Mar-20,AN,0,0,0,Andaman and Nicobar Islands
3277,29-Mar-20,AP,2,0,0,Andhra Pradesh
3278,29-Mar-20,AR,0,0,0,Arunachal Pradesh
3279,29-Mar-20,AS,0,0,0,Assam
3280,29-Mar-20,BR,4,0,0,Bihar
3281,29-Mar-20,CH,0,0,0,Chandigarh
3282,29-Mar-20,CT,0,0,0,Chhattisgarh
3283,29-Mar-20,DD,0,0,0,Daman and Diu
3284,29-Mar-20,DL,23,1,0,Delhi
3285,29-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
3286,29-Mar-20,GA,2,0,0,Goa
3287,29-Mar-20,GJ,8,1,1,Gujarat
3288,29-Mar-20,HP,0,0,0,Himachal Pradesh
3289,29-Mar-20,HR,0,0,0,Haryana
3290,29-Mar-20,JH,0,0,0,Jharkhand
3291,29-Mar-20,JK,5,0,0,Jammu and Kashmir
3292,29-Mar-20,KA,2,0,0,Karnataka
3293,29-Mar-20,KL,20,0,4,Kerala
3294,29-Mar-20,LA,0,0,0,Ladakh
3295,29-Mar-20,LD,0,0,0,Lakshadweep
3296,29-Mar-20,MH,17,1,0,Maharashtra
3297,29-Mar-20,ML,0,0,0,Meghalaya
3298,29-Mar-20,MN,0,0,0,Manipur
3299,29-Mar-20,MP,0,0,0,Madhya Pradesh
3300,29-Mar-20,MZ,0,0,0,Mizoram
3301,29-Mar-20,NL,0,0,0,Nagaland
3302,29-Mar-20,OR,0,0,0,Odisha
3303,29-Mar-20,PB,0,0,0,Punjab
3304,29-Mar-20,PY,0,0,0,Puducherry
3305,29-Mar-20,RJ,5,0,0,Rajasthan
3306,29-Mar-20,SK,0,0,0,Sikkim
3307,29-Mar-20,TG,3,0,0,Telangana
3308,29-Mar-20,TN,8,0,0,Tamil Nadu
3309,29-Mar-20,TR,0,0,0,Tripura
3310,29-Mar-20,TT,110,3,5,Total
3311,29-Mar-20,UN,0,0,0,State Unassigned
3312,29-Mar-20,UP,7,0,0,Uttar Pradesh
3313,29-Mar-20,UT,1,0,0,Uttarakhand
3314,29-Mar-20,WB,3,0,0,West Bengal
3315,29-May-20,AN,0,0,0,Andaman and Nicobar Islands
3316,29-May-20,AP,85,1,101,Andhra Pradesh
3317,29-May-20,AR,0,0,0,Arunachal Pradesh
3318,29-May-20,AS,177,0,22,Assam
3319,29-May-20,BR,174,0,159,Bihar
3320,29-May-20,CH,0,0,0,Chandigarh
3321,29-May-20,CT,17,1,17,Chhattisgarh
3322,29-May-20,DD,0,0,0,Daman and Diu
3323,29-May-20,DL,1105,82,351,Delhi
3324,29-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
3325,29-May-20,GA,0,0,3,Goa
3326,29-May-20,GJ,372,20,608,Gujarat
3327,29-May-20,HP,14,0,10,Himachal Pradesh
3328,29-May-20,HR,217,0,59,Haryana
3329,29-May-20,JH,82,1,63,Jharkhand
3330,29-May-20,JK,128,1,16,Jammu and Kashmir
3331,29-May-20,KA,248,1,60,Karnataka
3332,29-May-20,KL,62,1,10,Kerala
3333,29-May-20,LA,0,0,0,Ladakh
3334,29-May-20,LD,0,0,0,Lakshadweep
3335,29-May-20,MH,2682,116,8381,Maharashtra
3336,29-May-20,ML,6,0,0,Meghalaya
3337,29-May-20,MN,4,0,2,Manipur
3338,29-May-20,MP,192,13,219,Madhya Pradesh
3339,29-May-20,MZ,0,0,0,Mizoram
3340,29-May-20,NL,7,0,0,Nagaland
3341,29-May-20,OR,63,2,90,Odisha
3342,29-May-20,PB,39,2,3,Punjab
3343,29-May-20,PY,4,0,6,Puducherry
3344,29-May-20,RJ,298,4,429,Rajasthan
3345,29-May-20,SK,0,0,0,Sikkim
3346,29-May-20,TG,169,4,36,Telangana
3347,29-May-20,TN,874,9,765,Tamil Nadu
3348,29-May-20,TR,10,0,0,Tripura
3349,29-May-20,TT,8138,269,11735,Total
3350,29-May-20,UN,341,0,0,State Unassigned
3351,29-May-20,UP,275,4,195,Uttar Pradesh
3352,29-May-20,UT,216,0,23,Uttarakhand
3353,29-May-20,WB,277,7,107,West Bengal
3354,30-Apr-20,AN,0,0,1,Andaman and Nicobar Islands
3355,30-Apr-20,AP,71,0,34,Andhra Pradesh
3356,30-Apr-20,AR,0,0,0,Arunachal Pradesh
3357,30-Apr-20,AS,5,0,0,Assam
3358,30-Apr-20,BR,22,0,20,Bihar
3359,30-Apr-20,CH,6,0,1,Chandigarh
3360,30-Apr-20,CT,2,0,2,Chhattisgarh
3361,30-Apr-20,DD,0,0,0,Daman and Diu
3362,30-Apr-20,DL,76,3,2,Delhi
3363,30-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
3364,30-Apr-20,GA,0,0,0,Goa
3365,30-Apr-20,GJ,313,17,86,Gujarat
3366,30-Apr-20,HP,0,0,3,Himachal Pradesh
3367,30-Apr-20,HR,28,1,10,Haryana
3368,30-Apr-20,JH,3,0,0,Jharkhand
3369,30-Apr-20,JK,33,0,24,Jammu and Kashmir
3370,30-Apr-20,KA,30,1,13,Karnataka
3371,30-Apr-20,KL,2,0,14,Kerala
3372,30-Apr-20,LA,0,0,0,Ladakh
3373,30-Apr-20,LD,0,0,0,Lakshadweep
3374,30-Apr-20,MH,583,27,180,Maharashtra
3375,30-Apr-20,ML,0,0,0,Meghalaya
3376,30-Apr-20,MN,0,0,0,Manipur
3377,30-Apr-20,MP,65,7,21,Madhya Pradesh
3378,30-Apr-20,MZ,0,0,0,Mizoram
3379,30-Apr-20,NL,0,0,0,Nagaland
3380,30-Apr-20,OR,18,0,2,Odisha
3381,30-Apr-20,PB,105,1,3,Punjab
3382,30-Apr-20,PY,0,0,0,Puducherry
3383,30-Apr-20,RJ,144,3,79,Rajasthan
3384,30-Apr-20,SK,0,0,0,Sikkim
3385,30-Apr-20,TG,22,3,33,Telangana
3386,30-Apr-20,TN,161,0,48,Tamil Nadu
3387,30-Apr-20,TR,1,0,0,Tripura
3388,30-Apr-20,TT,1802,75,630,Total
3389,30-Apr-20,UN,0,0,0,State Unassigned
3390,30-Apr-20,UP,77,1,41,Uttar Pradesh
3391,30-Apr-20,UT,2,0,8,Uttarakhand
3392,30-Apr-20,WB,33,11,5,West Bengal
3393,30-Mar-20,AN,1,0,0,Andaman and Nicobar Islands
3394,30-Mar-20,AP,2,0,0,Andhra Pradesh
3395,30-Mar-20,AR,0,0,0,Arunachal Pradesh
3396,30-Mar-20,AS,0,0,0,Assam
3397,30-Mar-20,BR,0,0,0,Bihar
3398,30-Mar-20,CH,5,0,0,Chandigarh
3399,30-Mar-20,CT,1,0,0,Chhattisgarh
3400,30-Mar-20,DD,0,0,0,Daman and Diu
3401,30-Mar-20,DL,25,0,0,Delhi
3402,30-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
3403,30-Mar-20,GA,0,0,0,Goa
3404,30-Mar-20,GJ,7,1,2,Gujarat
3405,30-Mar-20,HP,0,0,0,Himachal Pradesh
3406,30-Mar-20,HR,1,0,6,Haryana
3407,30-Mar-20,JH,0,0,0,Jharkhand
3408,30-Mar-20,JK,11,0,0,Jammu and Kashmir
3409,30-Mar-20,KA,5,0,1,Karnataka
3410,30-Mar-20,KL,32,0,4,Kerala
3411,30-Mar-20,LA,0,0,0,Ladakh
3412,30-Mar-20,LD,0,0,0,Lakshadweep
3413,30-Mar-20,MH,17,2,14,Maharashtra
3414,30-Mar-20,ML,0,0,0,Meghalaya
3415,30-Mar-20,MN,0,0,0,Manipur
3416,30-Mar-20,MP,8,2,0,Madhya Pradesh
3417,30-Mar-20,MZ,0,0,0,Mizoram
3418,30-Mar-20,NL,0,0,0,Nagaland
3419,30-Mar-20,OR,0,0,0,Odisha
3420,30-Mar-20,PB,3,2,0,Punjab
3421,30-Mar-20,PY,0,0,0,Puducherry
3422,30-Mar-20,RJ,20,0,0,Rajasthan
3423,30-Mar-20,SK,0,0,0,Sikkim
3424,30-Mar-20,TG,7,5,13,Telangana
3425,30-Mar-20,TN,17,0,2,Tamil Nadu
3426,30-Mar-20,TR,0,0,0,Tripura
3427,30-Mar-20,TT,187,13,49,Total
3428,30-Mar-20,UN,0,0,0,State Unassigned
3429,30-Mar-20,UP,24,0,6,Uttar Pradesh
3430,30-Mar-20,UT,0,0,1,Uttarakhand
3431,30-Mar-20,WB,1,1,0,West Bengal
3432,30-May-20,AN,0,0,0,Andaman and Nicobar Islands
3433,30-May-20,AP,131,0,55,Andhra Pradesh
3434,30-May-20,AR,1,0,0,Arunachal Pradesh
3435,30-May-20,AS,159,0,38,Assam
3436,30-May-20,BR,206,6,102,Bihar
3437,30-May-20,CH,0,0,10,Chandigarh
3438,30-May-20,CT,32,0,2,Chhattisgarh
3439,30-May-20,DD,0,0,0,Daman and Diu
3440,30-May-20,DL,1163,18,229,Delhi
3441,30-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
3442,30-May-20,GA,1,0,1,Goa
3443,30-May-20,GJ,412,27,621,Gujarat
3444,30-May-20,HP,18,0,24,Himachal Pradesh
3445,30-May-20,HR,202,1,31,Haryana
3446,30-May-20,JH,73,0,40,Jharkhand
3447,30-May-20,JK,177,0,33,Jammu and Kashmir
3448,30-May-20,KA,141,1,103,Karnataka
3449,30-May-20,KL,58,1,10,Kerala
3450,30-May-20,LA,3,0,0,Ladakh
3451,30-May-20,LD,0,0,0,Lakshadweep
3452,30-May-20,MH,2940,99,1084,Maharashtra
3453,30-May-20,ML,0,0,0,Meghalaya
3454,30-May-20,MN,1,0,0,Manipur
3455,30-May-20,MP,246,9,175,Madhya Pradesh
3456,30-May-20,MZ,0,0,0,Mizoram
3457,30-May-20,NL,11,0,0,Nagaland
3458,30-May-20,OR,96,0,73,Odisha
3459,30-May-20,PB,36,2,18,Punjab
3460,30-May-20,PY,0,0,0,Puducherry
3461,30-May-20,RJ,252,9,495,Rajasthan
3462,30-May-20,SK,0,0,0,Sikkim
3463,30-May-20,TG,74,6,31,Telangana
3464,30-May-20,TN,938,6,687,Tamil Nadu
3465,30-May-20,TR,17,0,5,Tripura
3466,30-May-20,TT,8364,205,4303,Total
3467,30-May-20,UN,370,0,0,State Unassigned
3468,30-May-20,UP,256,12,241,Uttar Pradesh
3469,30-May-20,UT,33,1,0,Uttarakhand
3470,30-May-20,WB,317,7,195,West Bengal
3471,31-Mar-20,AN,0,0,0,Andaman and Nicobar Islands
3472,31-Mar-20,AP,21,0,0,Andhra Pradesh
3473,31-Mar-20,AR,0,0,0,Arunachal Pradesh
3474,31-Mar-20,AS,1,0,0,Assam
3475,31-Mar-20,BR,6,0,0,Bihar
3476,31-Mar-20,CH,2,0,0,Chandigarh
3477,31-Mar-20,CT,1,0,2,Chhattisgarh
3478,31-Mar-20,DD,0,0,0,Daman and Diu
3479,31-Mar-20,DL,23,0,0,Delhi
3480,31-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
3481,31-Mar-20,GA,0,0,0,Goa
3482,31-Mar-20,GJ,4,0,2,Gujarat
3483,31-Mar-20,HP,0,0,0,Himachal Pradesh
3484,31-Mar-20,HR,7,0,0,Haryana
3485,31-Mar-20,JH,1,0,0,Jharkhand
3486,31-Mar-20,JK,6,1,0,Jammu and Kashmir
3487,31-Mar-20,KA,13,0,2,Karnataka
3488,31-Mar-20,KL,7,1,4,Kerala
3489,31-Mar-20,LA,0,0,0,Ladakh
3490,31-Mar-20,LD,0,0,0,Lakshadweep
3491,31-Mar-20,MH,82,1,0,Maharashtra
3492,31-Mar-20,ML,0,0,0,Meghalaya
3493,31-Mar-20,MN,0,0,0,Manipur
3494,31-Mar-20,MP,19,1,0,Madhya Pradesh
3495,31-Mar-20,MZ,0,0,0,Mizoram
3496,31-Mar-20,NL,0,0,0,Nagaland
3497,31-Mar-20,OR,1,0,0,Odisha
3498,31-Mar-20,PB,1,1,0,Punjab
3499,31-Mar-20,PY,0,0,0,Puducherry
3500,31-Mar-20,RJ,14,0,0,Rajasthan
3501,31-Mar-20,SK,0,0,0,Sikkim
3502,31-Mar-20,TG,20,0,0,Telangana
3503,31-Mar-20,TN,57,0,2,Tamil Nadu
3504,31-Mar-20,TR,0,0,0,Tripura
3505,31-Mar-20,TT,309,6,15,Total
3506,31-Mar-20,UN,0,0,0,State Unassigned
3507,31-Mar-20,UP,8,0,0,Uttar Pradesh
3508,31-Mar-20,UT,0,0,0,Uttarakhand
3509,31-Mar-20,WB,15,1,3,West Bengal
3510,31-May-20,AN,0,0,0,Andaman and Nicobar Islands
3511,31-May-20,AP,110,2,51,Andhra Pradesh
3512,31-May-20,AR,0,0,0,Arunachal Pradesh
3513,31-May-20,AS,123,0,22,Assam
3514,31-May-20,BR,242,2,209,Bihar
3515,31-May-20,CH,4,0,0,Chandigarh
3516,31-May-20,CT,51,0,12,Chhattisgarh
3517,31-May-20,DD,0,0,0,Daman and Diu
3518,31-May-20,DL,1295,57,403,Delhi
3519,31-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
3520,31-May-20,GA,1,0,2,Goa
3521,31-May-20,GJ,438,31,689,Gujarat
3522,31-May-20,HP,18,0,9,Himachal Pradesh
3523,31-May-20,HR,168,0,77,Haryana
3524,31-May-20,JH,41,0,0,Jharkhand
3525,31-May-20,JK,105,0,19,Jammu and Kashmir
3526,31-May-20,KA,299,2,221,Karnataka
3527,31-May-20,KL,61,0,15,Kerala
3528,31-May-20,LA,0,0,4,Ladakh
3529,31-May-20,LD,0,0,0,Lakshadweep
3530,31-May-20,MH,2487,89,1248,Maharashtra
3531,31-May-20,ML,0,0,0,Meghalaya
3532,31-May-20,MN,11,0,5,Manipur
3533,31-May-20,MP,198,7,398,Madhya Pradesh
3534,31-May-20,MZ,0,0,0,Mizoram
3535,31-May-20,NL,7,0,0,Nagaland
3536,31-May-20,OR,129,0,76,Odisha
3537,31-May-20,PB,30,1,20,Punjab
3538,31-May-20,PY,13,0,2,Puducherry
3539,31-May-20,RJ,214,1,293,Rajasthan
3540,31-May-20,SK,0,0,0,Sikkim
3541,31-May-20,TG,199,5,16,Telangana
3542,31-May-20,TN,1149,13,757,Tamil Nadu
3543,31-May-20,TR,45,0,1,Tripura
3544,31-May-20,TT,8789,222,4928,Total
3545,31-May-20,UN,448,0,0,State Unassigned
3546,31-May-20,UP,374,4,192,Uttar Pradesh
3547,31-May-20,UT,158,0,0,Uttarakhand
3548,31-May-20,WB,371,8,187,West Bengal
